rosbagTimestamp,voltages_count,voltages
1479505617493211563,1,[0.09803921729326248]
1479505617593063377,1,[0.09803921729326248]
1479505617693222488,1,[0.09803921729326248]
1479505617793144935,1,[0.09803921729326248]
1479505617893134096,1,[0.09803921729326248]
1479505617993145453,1,[0.09803921729326248]
1479505618093380438,1,[0.09803921729326248]
1479505618193587224,1,[0.09803921729326248]
1479505618293028252,1,[0.09803921729326248]
1479505618393214771,1,[0.0784313753247261]
1479505618493452546,1,[0.0784313753247261]
1479505618593156882,1,[0.0784313753247261]
1479505618693472799,1,[0.0784313753247261]
1479505618793389094,1,[0.0784313753247261]
1479505618893203071,1,[0.0784313753247261]
1479505618993090782,1,[0.09803921729326248]
1479505619093278223,1,[0.09803921729326248]
1479505619193061519,1,[0.09803921729326248]
1479505619293083972,1,[0.09803921729326248]
1479505619393180463,1,[0.09803921729326248]
1479505619493080801,1,[0.0784313753247261]
1479505619592977902,1,[0.09803921729326248]
1479505619693151343,1,[0.09803921729326248]
1479505619793221737,1,[0.0784313753247261]
1479505619893125014,1,[0.09803921729326248]
1479505619992995236,1,[0.09803921729326248]
1479505620093467446,1,[0.11764705926179886]
1479505620194028273,1,[0.09803921729326248]
1479505620293471522,1,[0.0784313753247261]
1479505620393420190,1,[0.09803921729326248]
1479505620493003557,1,[0.09803921729326248]
1479505620593001686,1,[0.09803921729326248]
1479505620692995156,1,[0.0784313753247261]
1479505620793121795,1,[0.0784313753247261]
1479505620893172217,1,[0.09803921729326248]
1479505620992948301,1,[0.09803921729326248]
1479505621093291602,1,[0.0784313753247261]
1479505621192922809,1,[0.09803921729326248]
1479505621292869289,1,[0.09803921729326248]
1479505621392957553,1,[0.09803921729326248]
1479505621492921303,1,[0.09803921729326248]
1479505621592914733,1,[0.09803921729326248]
1479505621692816123,1,[0.09803921729326248]
1479505621793296298,1,[0.09803921729326248]
1479505621893058054,1,[0.0784313753247261]
1479505621993046421,1,[0.0784313753247261]
1479505622092803536,1,[0.0784313753247261]
1479505622192912301,1,[0.0784313753247261]
1479505622292927845,1,[0.09803921729326248]
1479505622392824610,1,[0.09803921729326248]
1479505622493050442,1,[0.09803921729326248]
1479505622592796123,1,[0.09803921729326248]
1479505622693150958,1,[0.09803921729326248]
1479505622792892089,1,[0.09803921729326248]
1479505622892903729,1,[0.09803921729326248]
1479505622992939956,1,[0.09803921729326248]
1479505623092986104,1,[0.09803921729326248]
1479505623192731112,1,[0.0784313753247261]
1479505623292820912,1,[0.09803921729326248]
1479505623392701870,1,[0.09803921729326248]
1479505623492852178,1,[0.09803921729326248]
1479505623592717298,1,[0.09803921729326248]
1479505623692764179,1,[0.0784313753247261]
1479505623792768009,1,[0.09803921729326248]
1479505623892859225,1,[0.09803921729326248]
1479505623992702472,1,[0.09803921729326248]
1479505624092664535,1,[0.09803921729326248]
1479505624192897190,1,[0.0784313753247261]
1479505624292957914,1,[0.09803921729326248]
1479505624393011361,1,[0.09803921729326248]
1479505624493003258,1,[0.09803921729326248]
1479505624592779482,1,[0.09803921729326248]
1479505624693124354,1,[0.09803921729326248]
1479505624792902345,1,[0.09803921729326248]
1479505624892697583,1,[0.09803921729326248]
1479505624992678578,1,[0.09803921729326248]
1479505625092784468,1,[0.09803921729326248]
1479505625192767755,1,[0.09803921729326248]
1479505625292653324,1,[0.09803921729326248]
1479505625392807764,1,[0.0784313753247261]
1479505625492754307,1,[0.09803921729326248]
1479505625592870864,1,[0.05882352963089943]
1479505625692656778,1,[0.09803921729326248]
1479505625792698049,1,[0.09803921729326248]
1479505625892744751,1,[0.09803921729326248]
1479505625992907166,1,[0.09803921729326248]
1479505626092816733,1,[0.09803921729326248]
1479505626192790709,1,[0.09803921729326248]
1479505626292734365,1,[0.09803921729326248]
1479505626393027462,1,[0.09803921729326248]
1479505626492592883,1,[0.09803921729326248]
1479505626592599907,1,[0.09803921729326248]
1479505626692594982,1,[0.09803921729326248]
1479505626792664290,1,[0.09803921729326248]
1479505626892476001,1,[0.09803921729326248]
1479505626992537146,1,[0.09803921729326248]
1479505627092709159,1,[0.09803921729326248]
1479505627192418747,1,[0.09803921729326248]
1479505627292671686,1,[0.11764705926179886]
1479505627392587450,1,[0.11764705926179886]
1479505627492748343,1,[0.09803921729326248]
1479505627592673613,1,[0.09803921729326248]
1479505627692507832,1,[0.09803921729326248]
1479505627792627519,1,[0.09803921729326248]
1479505627892708136,1,[0.09803921729326248]
1479505627992516950,1,[0.09803921729326248]
1479505628092530347,1,[0.09803921729326248]
1479505628192462484,1,[0.0784313753247261]
1479505628292477747,1,[0.09803921729326248]
1479505628392579255,1,[0.09803921729326248]
1479505628492802198,1,[0.09803921729326248]
1479505628592910632,1,[0.09803921729326248]
1479505628692532257,1,[0.0784313753247261]
1479505628792459910,1,[0.09803921729326248]
1479505628892548010,1,[0.0784313753247261]
1479505628992486829,1,[0.09803921729326248]
1479505629092460938,1,[0.0784313753247261]
1479505629192477697,1,[0.09803921729326248]
1479505629292442880,1,[0.09803921729326248]
1479505629392412804,1,[0.0784313753247261]
1479505629492550779,1,[0.09803921729326248]
1479505629592485296,1,[0.09803921729326248]
1479505629692528401,1,[0.09803921729326248]
1479505629792458568,1,[0.09803921729326248]
1479505629892449521,1,[0.09803921729326248]
1479505629992475402,1,[0.09803921729326248]
1479505630092450340,1,[0.0784313753247261]
1479505630192489503,1,[0.09803921729326248]
1479505630292416884,1,[0.09803921729326248]
1479505630392424921,1,[0.09803921729326248]
1479505630492566020,1,[0.09803921729326248]
1479505630592262603,1,[0.09803921729326248]
1479505630692363361,1,[0.09803921729326248]
1479505630792520285,1,[0.09803921729326248]
1479505630892270246,1,[0.09803921729326248]
1479505630992284905,1,[0.09803921729326248]
1479505631092395088,1,[0.05882352963089943]
1479505631192350301,1,[0.0784313753247261]
1479505631292279994,1,[0.09803921729326248]
1479505631392631556,1,[0.09803921729326248]
1479505631492491775,1,[0.0784313753247261]
1479505631592402966,1,[0.09803921729326248]
1479505631692440403,1,[0.09803921729326248]
1479505631792464612,1,[0.09803921729326248]
1479505631892234732,1,[0.09803921729326248]
1479505631992257403,1,[0.09803921729326248]
1479505632092431363,1,[0.09803921729326248]
1479505632192322292,1,[0.0784313753247261]
1479505632292305269,1,[0.0784313753247261]
1479505632392317315,1,[0.09803921729326248]
1479505632492279528,1,[0.09803921729326248]
1479505632592576470,1,[0.09803921729326248]
1479505632692304671,1,[0.09803921729326248]
1479505632792212108,1,[0.09803921729326248]
1479505632892258729,1,[0.09803921729326248]
1479505632992459907,1,[0.09803921729326248]
1479505633092196690,1,[0.09803921729326248]
1479505633192209568,1,[0.0784313753247261]
1479505633292442727,1,[0.09803921729326248]
1479505633392292494,1,[0.09803921729326248]
1479505633492353766,1,[0.0784313753247261]
1479505633592149939,1,[0.09803921729326248]
1479505633692262843,1,[0.09803921729326248]
1479505633792338295,1,[0.0784313753247261]
1479505633892166858,1,[0.09803921729326248]
1479505633992327748,1,[0.09803921729326248]
1479505634092295589,1,[0.09803921729326248]
1479505634192140637,1,[0.09803921729326248]
1479505634292322967,1,[0.09803921729326248]
1479505634392262871,1,[0.09803921729326248]
1479505634492053000,1,[0.09803921729326248]
1479505634591998548,1,[0.09803921729326248]
1479505634692061444,1,[0.0784313753247261]
1479505634792138387,1,[0.13725490868091583]
1479505634892307123,1,[0.0784313753247261]
1479505634991960183,1,[0.0784313753247261]
1479505635092556989,1,[0.09803921729326248]
1479505635192083419,1,[0.09803921729326248]
1479505635292076183,1,[0.0784313753247261]
1479505635392133060,1,[0.0784313753247261]
1479505635492110376,1,[0.09803921729326248]
1479505635592032583,1,[0.09803921729326248]
1479505635692349946,1,[0.09803921729326248]
1479505635792060571,1,[0.09803921729326248]
1479505635891934556,1,[0.09803921729326248]
1479505635992119943,1,[0.09803921729326248]
1479505636092057296,1,[0.09803921729326248]
1479505636192107734,1,[0.09803921729326248]
1479505636292188208,1,[0.09803921729326248]
1479505636392055026,1,[0.09803921729326248]
1479505636492074402,1,[0.09803921729326248]
1479505636592125007,1,[0.09803921729326248]
1479505636691998929,1,[0.0784313753247261]
1479505636791947141,1,[0.0784313753247261]
1479505636892143069,1,[0.09803921729326248]
1479505636991891266,1,[0.0784313753247261]
1479505637091906983,1,[0.09803921729326248]
1479505637192085857,1,[0.09803921729326248]
1479505637292045442,1,[0.0784313753247261]
1479505637391928834,1,[0.0784313753247261]
1479505637491952241,1,[0.09803921729326248]
1479505637591878702,1,[0.0784313753247261]
1479505637691824954,1,[0.09803921729326248]
1479505637792093199,1,[0.09803921729326248]
1479505637891927658,1,[0.09803921729326248]
1479505637991913132,1,[0.09803921729326248]
1479505638091858592,1,[0.09803921729326248]
1479505638191897902,1,[0.09803921729326248]
1479505638292066381,1,[0.09803921729326248]
1479505638391860600,1,[0.09803921729326248]
1479505638491905304,1,[0.09803921729326248]
1479505638592091204,1,[0.09803921729326248]
1479505638692221420,1,[0.0784313753247261]
1479505638791796149,1,[0.0784313753247261]
1479505638892035635,1,[0.09803921729326248]
1479505638992110970,1,[0.09803921729326248]
1479505639091971454,1,[0.09803921729326248]
1479505639191772959,1,[0.09803921729326248]
1479505639291814255,1,[0.09803921729326248]
1479505639391754145,1,[0.0784313753247261]
1479505639491839137,1,[0.09803921729326248]
1479505639591938986,1,[0.09803921729326248]
1479505639691843231,1,[0.09803921729326248]
1479505639791973813,1,[0.09803921729326248]
1479505639891719186,1,[0.09803921729326248]
1479505639991766852,1,[0.09803921729326248]
1479505640091681037,1,[0.09803921729326248]
1479505640191670441,1,[0.09803921729326248]
1479505640291811786,1,[0.13725490868091583]
1479505640391790610,1,[0.09803921729326248]
1479505640492054914,1,[0.09803921729326248]
1479505640591723998,1,[0.0784313753247261]
1479505640691711941,1,[0.09803921729326248]
1479505640791798933,1,[0.09803921729326248]
1479505640891815271,1,[0.0784313753247261]
1479505640991738603,1,[0.09803921729326248]
1479505641091760013,1,[0.09803921729326248]
1479505641191847108,1,[0.09803921729326248]
1479505641291767021,1,[0.09803921729326248]
1479505641391683319,1,[0.09803921729326248]
1479505641491749941,1,[0.09803921729326248]
1479505641591723917,1,[0.09803921729326248]
1479505641691646699,1,[0.09803921729326248]
1479505641791714547,1,[0.09803921729326248]
1479505641891670604,1,[0.09803921729326248]
1479505641991831523,1,[0.09803921729326248]
1479505642091724034,1,[0.11764705926179886]
1479505642191738425,1,[0.05882352963089943]
1479505642291670554,1,[0.0784313753247261]
1479505642391661560,1,[0.0784313753247261]
1479505642491523918,1,[0.09803921729326248]
1479505642591927382,1,[0.09803921729326248]
1479505642691542237,1,[0.09803921729326248]
1479505642791736125,1,[0.0784313753247261]
1479505642891646188,1,[0.09803921729326248]
1479505642991658029,1,[0.0784313753247261]
1479505643091746850,1,[0.09803921729326248]
1479505643191557704,1,[0.09803921729326248]
1479505643291772057,1,[0.09803921729326248]
1479505643391508302,1,[0.09803921729326248]
1479505643491770536,1,[0.09803921729326248]
1479505643591652652,1,[0.09803921729326248]
1479505643691556350,1,[0.09803921729326248]
1479505643791454165,1,[0.09803921729326248]
1479505643891489899,1,[0.11764705926179886]
1479505643991462018,1,[0.09803921729326248]
1479505644091608697,1,[0.09803921729326248]
1479505644191606573,1,[0.09803921729326248]
1479505644291527780,1,[0.09803921729326248]
1479505644391645545,1,[0.09803921729326248]
1479505644491529330,1,[0.09803921729326248]
1479505644591513244,1,[0.09803921729326248]
1479505644691734092,1,[0.09803921729326248]
1479505644791433065,1,[0.09803921729326248]
1479505644891475707,1,[0.09803921729326248]
1479505644991498267,1,[0.09803921729326248]
1479505645091587948,1,[0.0784313753247261]
1479505645191363937,1,[0.0784313753247261]
1479505645292000687,1,[0.09803921729326248]
1479505645391399022,1,[0.09803921729326248]
1479505645491382094,1,[0.0784313753247261]
1479505645591371234,1,[0.0784313753247261]
1479505645691445246,1,[0.11764705926179886]
1479505645791373030,1,[0.0784313753247261]
1479505645891618686,1,[0.0784313753247261]
1479505645991361480,1,[0.09803921729326248]
1479505646091685855,1,[0.09803921729326248]
1479505646191322733,1,[0.09803921729326248]
1479505646291425270,1,[0.09803921729326248]
1479505646391336809,1,[0.09803921729326248]
1479505646491444712,1,[0.09803921729326248]
1479505646591342314,1,[0.09803921729326248]
1479505646691479669,1,[0.09803921729326248]
1479505646791362795,1,[0.09803921729326248]
1479505646891498051,1,[0.09803921729326248]
1479505646991374835,1,[0.09803921729326248]
1479505647091461388,1,[0.0784313753247261]
1479505647191396697,1,[0.09803921729326248]
1479505647291367012,1,[0.09803921729326248]
1479505647391213428,1,[0.09803921729326248]
1479505647491445076,1,[0.09803921729326248]
1479505647591276591,1,[0.09803921729326248]
1479505647691434471,1,[0.05882352963089943]
1479505647791331211,1,[0.09803921729326248]
1479505647891288413,1,[0.09803921729326248]
1479505647991276379,1,[0.09803921729326248]
1479505648091463551,1,[0.0784313753247261]
1479505648191452098,1,[0.09803921729326248]
1479505648291460371,1,[0.09803921729326248]
1479505648391865211,1,[0.0784313753247261]
1479505648491320946,1,[0.09803921729326248]
1479505648591378327,1,[0.09803921729326248]
1479505648691306810,1,[0.09803921729326248]
1479505648791214628,1,[0.0784313753247261]
1479505648891183276,1,[0.09803921729326248]
1479505648991254700,1,[0.09803921729326248]
1479505649091156822,1,[0.09803921729326248]
1479505649191362858,1,[0.09803921729326248]
1479505649291129882,1,[0.0784313753247261]
1479505649391276734,1,[0.09803921729326248]
1479505649491301730,1,[0.09803921729326248]
1479505649591158503,1,[0.09803921729326248]
1479505649691303586,1,[0.09803921729326248]
1479505649791129919,1,[0.09803921729326248]
1479505649891090939,1,[0.0784313753247261]
1479505649991270314,1,[0.09803921729326248]
1479505650091414207,1,[0.09803921729326248]
1479505650191282261,1,[0.0784313753247261]
1479505650291128392,1,[0.09803921729326248]
1479505650391109637,1,[0.09803921729326248]
1479505650491202149,1,[0.09803921729326248]
1479505650591184216,1,[0.09803921729326248]
1479505650691051733,1,[0.09803921729326248]
1479505650791766328,1,[0.09803921729326248]
1479505650891148568,1,[0.09803921729326248]
1479505650991071143,1,[0.09803921729326248]
1479505651094269681,1,[0.09803921729326248]
1479505651190962254,1,[0.09803921729326248]
1479505651291026137,1,[0.09803921729326248]
1479505651391736324,1,[0.05882352963089943]
1479505651491084967,1,[0.09803921729326248]
1479505651591463243,1,[0.09803921729326248]
1479505651691019705,1,[0.09803921729326248]
1479505651791107577,1,[0.09803921729326248]
1479505651891042635,1,[0.09803921729326248]
1479505651991109099,1,[0.09803921729326248]
1479505652093860536,1,[0.09803921729326248]
1479505652191160660,1,[0.09803921729326248]
1479505652291360948,1,[0.09803921729326248]
1479505652391024545,1,[0.09803921729326248]
1479505652491025729,1,[0.09803921729326248]
1479505652591137683,1,[0.0784313753247261]
1479505652690983147,1,[0.09803921729326248]
1479505652790969539,1,[0.09803921729326248]
1479505652891065609,1,[0.09803921729326248]
1479505652991182996,1,[0.09803921729326248]
1479505653091267161,1,[0.11764705926179886]
1479505653191072470,1,[0.13725490868091583]
1479505653291022478,1,[0.09803921729326248]
1479505653390942251,1,[0.09803921729326248]
1479505653490819962,1,[0.09803921729326248]
1479505653590988923,1,[0.09803921729326248]
1479505653691119418,1,[0.09803921729326248]
1479505653791016078,1,[0.09803921729326248]
1479505653890917133,1,[0.09803921729326248]
1479505653990915244,1,[0.09803921729326248]
1479505654090877801,1,[0.09803921729326248]
1479505654190862369,1,[0.09803921729326248]
1479505654291204527,1,[0.09803921729326248]
1479505654390886937,1,[0.0784313753247261]
1479505654490993797,1,[0.09803921729326248]
1479505654590908499,1,[0.09803921729326248]
1479505654690763520,1,[0.0784313753247261]
1479505654790967672,1,[0.09803921729326248]
1479505654890892003,1,[0.09803921729326248]
1479505654990957465,1,[0.09803921729326248]
1479505655090919100,1,[0.09803921729326248]
1479505655190752263,1,[0.0784313753247261]
1479505655290808910,1,[0.09803921729326248]
1479505655391101080,1,[0.09803921729326248]
1479505655490887084,1,[0.09803921729326248]
1479505655590688570,1,[0.09803921729326248]
1479505655691205519,1,[0.09803921729326248]
1479505655790896970,1,[0.09803921729326248]
1479505655891087994,1,[0.09803921729326248]
1479505655990929213,1,[0.09803921729326248]
1479505656090985199,1,[0.09803921729326248]
1479505656190695486,1,[0.09803921729326248]
1479505656291059705,1,[0.09803921729326248]
1479505656390932610,1,[0.09803921729326248]
1479505656490975793,1,[0.09803921729326248]
1479505656590752293,1,[0.09803921729326248]
1479505656690673066,1,[0.0784313753247261]
1479505656790650560,1,[0.09803921729326248]
1479505656890778117,1,[0.0784313753247261]
1479505656990724119,1,[0.09803921729326248]
1479505657090830372,1,[0.09803921729326248]
1479505657190679089,1,[0.09803921729326248]
1479505657290959510,1,[0.09803921729326248]
1479505657390799215,1,[0.09803921729326248]
1479505657490857634,1,[0.09803921729326248]
1479505657591031867,1,[0.09803921729326248]
1479505657690720171,1,[0.0784313753247261]
1479505657790862304,1,[0.09803921729326248]
1479505657890937048,1,[0.09803921729326248]
1479505657990613382,1,[0.09803921729326248]
1479505658090719257,1,[0.09803921729326248]
1479505658190887403,1,[0.09803921729326248]
1479505658290737904,1,[0.09803921729326248]
1479505658390669404,1,[0.09803921729326248]
1479505658490709661,1,[0.09803921729326248]
1479505658590976585,1,[0.09803921729326248]
1479505658690791461,1,[0.0784313753247261]
1479505658790611409,1,[0.0784313753247261]
1479505658890684255,1,[0.09803921729326248]
1479505658990712386,1,[0.09803921729326248]
1479505659090680022,1,[0.09803921729326248]
1479505659190831666,1,[0.09803921729326248]
1479505659290586992,1,[0.09803921729326248]
1479505659390700923,1,[0.09803921729326248]
1479505659490544345,1,[0.0784313753247261]
1479505659590623343,1,[0.0784313753247261]
1479505659690583635,1,[0.09803921729326248]
1479505659790516070,1,[0.09803921729326248]
1479505659890853871,1,[0.09803921729326248]
1479505659990580536,1,[0.0784313753247261]
1479505660090443964,1,[0.09803921729326248]
1479505660190592861,1,[0.09803921729326248]
1479505660290529766,1,[0.09803921729326248]
1479505660390586844,1,[0.09803921729326248]
1479505660490421310,1,[0.09803921729326248]
1479505660590664041,1,[0.11764705926179886]
1479505660690746457,1,[0.09803921729326248]
1479505660790921068,1,[0.09803921729326248]
1479505660890370456,1,[0.0784313753247261]
1479505660990488925,1,[0.09803921729326248]
1479505661090413206,1,[0.0784313753247261]
1479505661190463228,1,[0.09803921729326248]
1479505661290578680,1,[0.09803921729326248]
1479505661390595835,1,[0.0784313753247261]
1479505661490811699,1,[0.09803921729326248]
1479505661590392540,1,[0.09803921729326248]
1479505661690453467,1,[0.09803921729326248]
1479505661790578499,1,[0.09803921729326248]
1479505661890533160,1,[0.09803921729326248]
1479505661990305448,1,[0.09803921729326248]
1479505662090443748,1,[0.09803921729326248]
1479505662190626761,1,[0.09803921729326248]
1479505662290416965,1,[0.11764705926179886]
1479505662390317554,1,[0.09803921729326248]
1479505662490540698,1,[0.0784313753247261]
1479505662590470040,1,[0.09803921729326248]
1479505662690258032,1,[0.0784313753247261]
1479505662790281504,1,[0.09803921729326248]
1479505662890414825,1,[0.09803921729326248]
1479505662990257894,1,[0.09803921729326248]
1479505663090281196,1,[0.09803921729326248]
1479505663190421010,1,[0.09803921729326248]
1479505663290281556,1,[0.09803921729326248]
1479505663390255615,1,[0.0784313753247261]
1479505663490326885,1,[0.09803921729326248]
1479505663590624641,1,[0.09803921729326248]
1479505663690705308,1,[0.09803921729326248]
1479505663790363986,1,[0.09803921729326248]
1479505663890241226,1,[0.0784313753247261]
1479505663990735630,1,[0.0784313753247261]
1479505664090417833,1,[0.09803921729326248]
1479505664190214594,1,[0.11764705926179886]
1479505664290461407,1,[0.11764705926179886]
1479505664390260232,1,[0.0784313753247261]
1479505664490191827,1,[0.0784313753247261]
1479505664590135911,1,[0.09803921729326248]
1479505664690435634,1,[0.0784313753247261]
1479505664790383662,1,[0.09803921729326248]
1479505664890345345,1,[0.09803921729326248]
1479505664990119517,1,[0.0784313753247261]
1479505665090586270,1,[0.09803921729326248]
1479505665190334527,1,[0.09803921729326248]
1479505665290219788,1,[0.09803921729326248]
1479505665390282930,1,[0.09803921729326248]
1479505665490806221,1,[0.09803921729326248]
1479505665590167147,1,[0.09803921729326248]
1479505665690525430,1,[0.09803921729326248]
1479505665790139688,1,[0.09803921729326248]
1479505665890253075,1,[0.09803921729326248]
1479505665990066576,1,[0.09803921729326248]
1479505666090611006,1,[0.09803921729326248]
1479505666190290452,1,[0.09803921729326248]
1479505666290186653,1,[0.0784313753247261]
1479505666390423433,1,[0.0784313753247261]
1479505666490502877,1,[0.09803921729326248]
1479505666590189640,1,[0.09803921729326248]
1479505666690226027,1,[0.09803921729326248]
1479505666790041477,1,[0.09803921729326248]
1479505666890080370,1,[0.09803921729326248]
1479505666990102928,1,[0.0784313753247261]
1479505667090184139,1,[0.09803921729326248]
1479505667190326674,1,[0.09803921729326248]
1479505667290201213,1,[0.09803921729326248]
1479505667390085945,1,[0.09803921729326248]
1479505667490391491,1,[0.09803921729326248]
1479505667590086513,1,[0.09803921729326248]
1479505667690045647,1,[0.09803921729326248]
1479505667790154176,1,[0.09803921729326248]
1479505667890212391,1,[0.0784313753247261]
1479505667990023534,1,[0.09803921729326248]
1479505668089955753,1,[0.09803921729326248]
1479505668190021821,1,[0.09803921729326248]
1479505668290267271,1,[0.0784313753247261]
1479505668390138565,1,[0.09803921729326248]
1479505668490089858,1,[0.09803921729326248]
1479505668589986205,1,[0.09803921729326248]
1479505668690337336,1,[0.09803921729326248]
1479505668789974623,1,[0.09803921729326248]
1479505668889889507,1,[0.09803921729326248]
1479505668990042451,1,[0.09803921729326248]
1479505669090038392,1,[0.09803921729326248]
1479505669189872137,1,[0.09803921729326248]
1479505669290075658,1,[0.0784313753247261]
1479505669390104505,1,[0.09803921729326248]
1479505669490393365,1,[0.09803921729326248]
1479505669589920860,1,[0.0784313753247261]
1479505669689920177,1,[0.09803921729326248]
1479505669789942615,1,[0.09803921729326248]
1479505669890042534,1,[0.09803921729326248]
1479505669989903273,1,[0.0784313753247261]
1479505670089996795,1,[0.09803921729326248]
1479505670189850122,1,[0.09803921729326248]
1479505670289885455,1,[0.09803921729326248]
1479505670389862640,1,[0.09803921729326248]
1479505670489790394,1,[0.09803921729326248]
1479505670590112233,1,[0.09803921729326248]
1479505670690202510,1,[0.09803921729326248]
1479505670789839280,1,[0.09803921729326248]
1479505670890235618,1,[0.09803921729326248]
1479505670989772006,1,[0.09803921729326248]
1479505671089867949,1,[0.09803921729326248]
1479505671190130553,1,[0.09803921729326248]
1479505671290008788,1,[0.09803921729326248]
1479505671389841084,1,[0.09803921729326248]
1479505671489723869,1,[0.0784313753247261]
1479505671589841041,1,[0.09803921729326248]
1479505671689936254,1,[0.09803921729326248]
1479505671789726653,1,[0.09803921729326248]
1479505671889853750,1,[0.09803921729326248]
1479505671989775185,1,[0.09803921729326248]
1479505672090028445,1,[0.09803921729326248]
1479505672189843472,1,[0.0784313753247261]
1479505672289748147,1,[0.09803921729326248]
1479505672389898981,1,[0.09803921729326248]
1479505672489773525,1,[0.09803921729326248]
1479505672589712941,1,[0.09803921729326248]
1479505672689795663,1,[0.09803921729326248]
1479505672790007342,1,[0.09803921729326248]
1479505672889713959,1,[0.09803921729326248]
1479505672989684063,1,[0.09803921729326248]
1479505673090101730,1,[0.09803921729326248]
1479505673189762606,1,[0.09803921729326248]
1479505673289756543,1,[0.09803921729326248]
1479505673389716211,1,[0.0784313753247261]
1479505673489688550,1,[0.0784313753247261]
1479505673590031816,1,[0.0784313753247261]
1479505673689659354,1,[0.09803921729326248]
1479505673789650883,1,[0.0784313753247261]
1479505673889772450,1,[0.0784313753247261]
1479505673989625419,1,[0.09803921729326248]
1479505674089841907,1,[0.09803921729326248]
1479505674189700900,1,[0.0784313753247261]
1479505674289748207,1,[0.09803921729326248]
1479505674389857560,1,[0.09803921729326248]
1479505674490133769,1,[0.09803921729326248]
1479505674589592408,1,[0.09803921729326248]
1479505674689588427,1,[0.09803921729326248]
1479505674789701536,1,[0.09803921729326248]
1479505674889788986,1,[0.09803921729326248]
1479505674989766979,1,[0.09803921729326248]
1479505675089903640,1,[0.09803921729326248]
1479505675189486724,1,[0.09803921729326248]
1479505675289564825,1,[0.09803921729326248]
1479505675389707300,1,[0.09803921729326248]
1479505675489591989,1,[0.09803921729326248]
1479505675589500639,1,[0.09803921729326248]
1479505675689552878,1,[0.0784313753247261]
1479505675789622292,1,[0.0784313753247261]
1479505675889518418,1,[0.09803921729326248]
1479505675989582670,1,[0.09803921729326248]
1479505676089831302,1,[0.09803921729326248]
1479505676189710196,1,[0.09803921729326248]
1479505676289579397,1,[0.09803921729326248]
1479505676389525819,1,[0.09803921729326248]
1479505676489539123,1,[0.0784313753247261]
1479505676589533802,1,[0.0784313753247261]
1479505676689436551,1,[0.09803921729326248]
1479505676789578562,1,[0.0784313753247261]
1479505676889526580,1,[0.09803921729326248]
1479505676989478370,1,[0.09803921729326248]
1479505677089643753,1,[0.11764705926179886]
1479505677189449585,1,[0.0784313753247261]
1479505677289448170,1,[0.09803921729326248]
1479505677389455180,1,[0.09803921729326248]
1479505677489318262,1,[0.09803921729326248]
1479505677589465042,1,[0.09803921729326248]
1479505677689465757,1,[0.09803921729326248]
1479505677789441058,1,[0.09803921729326248]
1479505677889597859,1,[0.09803921729326248]
1479505677989454694,1,[0.09803921729326248]
1479505678089358934,1,[0.0784313753247261]
1479505678189282867,1,[0.09803921729326248]
1479505678289539327,1,[0.09803921729326248]
1479505678389448077,1,[0.09803921729326248]
1479505678489402012,1,[0.09803921729326248]
1479505678589485002,1,[0.09803921729326248]
1479505678689304721,1,[0.09803921729326248]
1479505678789394545,1,[0.09803921729326248]
1479505678889470894,1,[0.09803921729326248]
1479505678989382844,1,[0.09803921729326248]
1479505679089344574,1,[0.09803921729326248]
1479505679189384111,1,[0.09803921729326248]
1479505679289673157,1,[0.09803921729326248]
1479505679389391816,1,[0.09803921729326248]
1479505679489497288,1,[0.09803921729326248]
1479505679589389490,1,[0.09803921729326248]
1479505679689296899,1,[0.0784313753247261]
1479505679789250929,1,[0.0784313753247261]
1479505679889287186,1,[0.09803921729326248]
1479505679989332196,1,[0.09803921729326248]
1479505680089365907,1,[0.0784313753247261]
1479505680189331068,1,[0.0784313753247261]
1479505680290097961,1,[0.09803921729326248]
1479505680389518360,1,[0.09803921729326248]
1479505680489298655,1,[0.0784313753247261]
1479505680589267432,1,[0.09803921729326248]
1479505680689278202,1,[0.09803921729326248]
1479505680789321476,1,[0.09803921729326248]
1479505680889234565,1,[0.09803921729326248]
1479505680989142026,1,[0.09803921729326248]
1479505681089534415,1,[0.09803921729326248]
1479505681189302869,1,[0.09803921729326248]
1479505681289131584,1,[0.09803921729326248]
1479505681389204611,1,[0.09803921729326248]
1479505681490101236,1,[0.09803921729326248]
1479505681589154367,1,[0.09803921729326248]
1479505681689339254,1,[0.09803921729326248]
1479505681789228705,1,[0.09803921729326248]
1479505681889312126,1,[0.09803921729326248]
1479505681989577980,1,[0.09803921729326248]
1479505682089158060,1,[0.09803921729326248]
1479505682189293187,1,[0.09803921729326248]
1479505682289156245,1,[0.0784313753247261]
1479505682389133806,1,[0.09803921729326248]
1479505682489036362,1,[0.09803921729326248]
1479505682589081329,1,[0.09803921729326248]
1479505682689265772,1,[0.0784313753247261]
1479505682789122007,1,[0.09803921729326248]
1479505682889337017,1,[0.09803921729326248]
1479505682989062960,1,[0.09803921729326248]
1479505683089099946,1,[0.09803921729326248]
1479505683189117014,1,[0.09803921729326248]
1479505683289145428,1,[0.09803921729326248]
1479505683389140846,1,[0.09803921729326248]
1479505683489308554,1,[0.09803921729326248]
1479505683589120583,1,[0.09803921729326248]
1479505683689020077,1,[0.09803921729326248]
1479505683789374178,1,[0.09803921729326248]
1479505683889845577,1,[0.0784313753247261]
